@RELATION artificialMelody

    @ATTRIBUTE ID NUMERIC
    @ATTRIBUTE pitch0 NUMERIC
    @ATTRIBUTE duration0 NUMERIC
    @ATTRIBUTE pitch1 NUMERIC
    @ATTRIBUTE duration1 NUMERIC
    @ATTRIBUTE pitch2 NUMERIC
    @ATTRIBUTE duration2 NUMERIC
    @ATTRIBUTE pitch3 NUMERIC
    @ATTRIBUTE duration3 NUMERIC
    @ATTRIBUTE pitch4 NUMERIC
    @ATTRIBUTE duration4 NUMERIC
    @ATTRIBUTE pitch5 NUMERIC
    @ATTRIBUTE duration5 NUMERIC
    @ATTRIBUTE pitch6 NUMERIC
    @ATTRIBUTE duration6 NUMERIC
    @ATTRIBUTE pitch7 NUMERIC
    @ATTRIBUTE duration7 NUMERIC
    @ATTRIBUTE pitch8 NUMERIC
    @ATTRIBUTE duration8 NUMERIC
    @ATTRIBUTE pitch9 NUMERIC
    @ATTRIBUTE duration9 NUMERIC
    @ATTRIBUTE pitch10 NUMERIC
    @ATTRIBUTE duration10 NUMERIC
    @ATTRIBUTE pitch11 NUMERIC
    @ATTRIBUTE duration11 NUMERIC
    @ATTRIBUTE pitch12 NUMERIC
    @ATTRIBUTE duration12 NUMERIC
    @ATTRIBUTE pitch13 NUMERIC
    @ATTRIBUTE duration13 NUMERIC
    @ATTRIBUTE pitch14 NUMERIC
    @ATTRIBUTE duration14 NUMERIC
    @ATTRIBUTE pitch15 NUMERIC
    @ATTRIBUTE duration15 NUMERIC
    @ATTRIBUTE pitch16 NUMERIC
    @ATTRIBUTE duration16 NUMERIC
    @ATTRIBUTE pitch17 NUMERIC
    @ATTRIBUTE duration17 NUMERIC
    @ATTRIBUTE pitch18 NUMERIC
    @ATTRIBUTE duration18 NUMERIC
    @ATTRIBUTE pitch19 NUMERIC
    @ATTRIBUTE duration19 NUMERIC
    @ATTRIBUTE pitch20 NUMERIC
    @ATTRIBUTE duration20 NUMERIC
    @ATTRIBUTE pitch21 NUMERIC
    @ATTRIBUTE duration21 NUMERIC
    @ATTRIBUTE pitch22 NUMERIC
    @ATTRIBUTE duration22 NUMERIC
    @ATTRIBUTE pitch23 NUMERIC
    @ATTRIBUTE duration23 NUMERIC
    @ATTRIBUTE pitch24 NUMERIC
    @ATTRIBUTE duration24 NUMERIC
    @ATTRIBUTE pitch25 NUMERIC
    @ATTRIBUTE duration25 NUMERIC
    @ATTRIBUTE pitch26 NUMERIC
    @ATTRIBUTE duration26 NUMERIC
    @ATTRIBUTE pitch27 NUMERIC
    @ATTRIBUTE duration27 NUMERIC
    @ATTRIBUTE pitch28 NUMERIC
    @ATTRIBUTE duration28 NUMERIC
    @ATTRIBUTE pitch29 NUMERIC
    @ATTRIBUTE duration29 NUMERIC
    @ATTRIBUTE pitch30 NUMERIC
    @ATTRIBUTE duration30 NUMERIC
    @ATTRIBUTE pitch31 NUMERIC
    @ATTRIBUTE duration31 NUMERIC
    @ATTRIBUTE pitch32 NUMERIC
    @ATTRIBUTE duration32 NUMERIC
    @ATTRIBUTE pitch33 NUMERIC
    @ATTRIBUTE duration33 NUMERIC
    @ATTRIBUTE pitch34 NUMERIC
    @ATTRIBUTE duration34 NUMERIC
    @ATTRIBUTE pitch35 NUMERIC
    @ATTRIBUTE duration35 NUMERIC
    @ATTRIBUTE pitch36 NUMERIC
    @ATTRIBUTE duration36 NUMERIC
    @ATTRIBUTE pitch37 NUMERIC
    @ATTRIBUTE duration37 NUMERIC
    @ATTRIBUTE pitch38 NUMERIC
    @ATTRIBUTE duration38 NUMERIC
    @ATTRIBUTE pitch39 NUMERIC
    @ATTRIBUTE duration39 NUMERIC
    @ATTRIBUTE pitch40 NUMERIC
    @ATTRIBUTE duration40 NUMERIC
    @ATTRIBUTE pitch41 NUMERIC
    @ATTRIBUTE duration41 NUMERIC
    @ATTRIBUTE pitch42 NUMERIC
    @ATTRIBUTE duration42 NUMERIC
    @ATTRIBUTE pitch43 NUMERIC
    @ATTRIBUTE duration43 NUMERIC
    @ATTRIBUTE pitch44 NUMERIC
    @ATTRIBUTE duration44 NUMERIC
    @ATTRIBUTE pitch45 NUMERIC
    @ATTRIBUTE duration45 NUMERIC
    @ATTRIBUTE pitch46 NUMERIC
    @ATTRIBUTE duration46 NUMERIC
    @ATTRIBUTE pitch47 NUMERIC
    @ATTRIBUTE duration47 NUMERIC
    @ATTRIBUTE pitch48 NUMERIC
    @ATTRIBUTE duration48 NUMERIC
    @ATTRIBUTE pitch49 NUMERIC
    @ATTRIBUTE duration49 NUMERIC
    @ATTRIBUTE score NUMERIC

@DATA
2818,33,240,33,240,33,240,33,480,33,240,33,720,34,240,14,480,16,960,25,240,33,240,33,240,33,240,33,240,33,240,34,480,34,240,31,480,16,240,14,240,24,960,33,240,33,240,33,480,33,240,33,720,34,240,14,480,16,960,29,240,29,240,29,240,31,480,24,240,16,480,14,240,14,1920,33,240,33,240,33,480,33,240,33,720,34,240,14,480,16,960,25,240,33,240,33,240,33,240,33,240,0.25
2820,16,333,25,333,16,333,25,333,16,333,25,333,16,333,25,333,29,166,29,333,29,666,14,166,29,166,29,333,29,333,25,333,25,166,16,333,25,333,16,333,25,333,16,166,16,166,16,333,16,333,31,333,25,333,31,166,25,166,31,333,16,333,25,666,16,333,25,166,24,166,16,333,25,166,24,166,16,333,25,666,25,333,16,333,25,166,24,166,16,333,25,166,24,166,16,333,0,0,0,0,0.25
2821,22,166,24,166,15,166,13,166,22,166,20,166,17,166,13,166,22,333,13,333,20,333,13,1998,13,666,13,166,22,166,24,166,15,166,13,166,22,166,20,166,17,166,13,166,22,333,13,333,20,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2822,21,642,21,428,21,428,21,642,22,428,24,428,14,428,24,857,13,428,24,428,14,428,14,857,24,428,29,857,24,428,22,428,21,1285,13,428,21,428,22,428,24,428,19,428,19,1285,13,428,19,428,21,428,22,428,17,428,17,1285,13,428,17,428,19,428,17,428,21,428,24,857,13,428,12,428,12,428,12,428,2,428,17,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2823,31,240,33,240,36,480,33,480,24,120,13,120,13,240,24,120,13,120,13,240,17,120,13,120,13,240,17,120,13,120,13,240,14,120,13,120,33,240,31,240,33,240,28,240,26,240,36,480,33,240,31,720,17,120,13,120,13,240,17,120,13,120,13,240,14,120,13,120,13,240,31,240,33,240,36,480,33,480,24,120,13,120,31,720,16,240,14,240,17,120,13,120,13,240,14,120,13,120,33,240,0.5
2824,31,480,31,240,31,240,29,240,29,480,14,240,24,720,25,240,14,480,14,240,29,240,29,240,25,240,22,240,22,240,22,240,22,480,25,240,29,480,22,240,22,240,22,240,22,480,22,240,24,480,19,240,17,240,17,240,17,1440,25,240,25,960,31,480,31,240,31,240,29,240,29,480,14,240,24,720,25,240,14,480,14,240,29,240,29,240,25,240,22,240,22,240,22,240,22,480,25,240,29,480,0.0
2825,35,300,37,300,37,300,27,300,42,300,37,300,37,300,35,300,35,300,42,300,44,300,42,300,27,300,37,300,35,300,35,300,37,300,37,300,27,300,42,300,37,300,37,300,35,300,13,150,35,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2826,29,267,33,267,29,267,34,802,26,802,36,802,25,535,29,267,33,267,29,267,26,802,36,802,33,1070,25,267,29,267,33,267,29,267,34,802,26,802,36,802,25,535,29,267,33,267,29,267,26,802,36,802,33,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2827,14,428,26,428,38,428,34,428,29,428,28,214,43,214,24,214,14,428,26,428,38,428,34,428,29,428,28,214,43,214,24,214,14,107,34,107,36,107,43,856,48,214,16,214,14,428,26,428,38,428,34,428,29,428,28,214,43,214,24,214,14,428,26,428,38,428,34,428,29,428,28,214,43,214,24,214,14,107,34,107,36,107,43,856,48,214,16,214,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2828,31,214,31,214,31,107,31,107,21,107,31,107,21,107,31,107,21,107,31,107,31,214,31,214,31,214,31,214,31,107,31,107,21,107,31,107,21,107,31,107,21,107,31,107,31,214,31,214,36,214,36,214,36,107,36,107,21,107,36,107,21,107,36,107,21,107,36,107,36,214,36,214,35,214,35,214,35,107,35,107,21,107,31,107,21,107,31,107,21,107,31,107,31,214,31,214,33,214,33,214,0.75
2829,37,150,35,300,32,150,33,150,35,300,32,150,33,150,35,300,33,150,32,150,30,300,37,150,37,150,35,150,32,150,33,150,35,300,32,150,33,150,35,300,33,150,32,150,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
2830,3,120,3,180,25,360,25,60,3,120,3,120,17,120,17,120,18,120,18,120,35,120,35,120,34,120,34,120,3,120,3,180,25,360,25,60,3,120,3,120,17,120,17,120,18,120,18,120,35,120,35,120,34,120,34,120,29,240,17,240,29,480,29,240,17,240,29,480,29,480,17,240,29,720,17,480,29,240,17,240,29,480,29,240,17,240,29,480,29,480,17,240,29,720,17,480,33,240,17,240,0.75
2831,29,187,31,375,31,562,31,187,31,375,29,375,14,375,24,375,24,187,29,187,31,375,31,562,31,187,31,375,29,375,14,375,24,562,29,187,31,375,31,375,31,187,31,187,31,562,29,187,14,375,24,375,22,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2832,22,428,14,214,16,214,14,214,16,214,14,214,16,214,16,428,14,214,16,214,16,428,25,428,16,428,31,214,29,214,29,428,25,428,29,428,31,214,22,214,22,428,25,428,22,428,14,214,16,214,14,214,16,214,14,214,16,214,16,428,25,428,16,428,31,214,29,214,29,428,25,428,29,428,31,214,22,214,22,428,25,428,22,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2833,18,300,21,450,23,450,23,300,25,900,25,300,25,450,23,450,21,300,20,1200,21,300,23,300,14,300,25,900,23,300,21,600,18,300,21,300,23,300,20,1200,21,600,23,600,25,600,16,300,21,600,18,300,21,300,20,2400,21,2400,13,300,21,600,20,600,18,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2834,45,300,33,150,42,150,44,300,42,150,30,150,27,300,27,150,42,150,45,300,44,150,42,150,30,150,42,150,44,300,45,300,42,300,27,300,27,300,13,150,13,150,44,300,47,150,39,300,49,150,45,300,42,150,45,300,44,150,42,150,30,300,30,150,42,150,44,300,45,300,42,300,27,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
2835,25,280,15,375,29,375,15,280,25,375,30,280,32,375,34,375,32,280,30,375,25,280,15,375,29,375,15,280,25,375,20,562,13,375,25,280,15,375,29,375,15,280,25,375,30,280,32,375,34,375,32,280,30,375,25,280,15,375,29,375,15,280,25,375,20,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2836,24,267,21,267,25,267,19,267,22,133,19,133,22,133,19,133,22,133,25,66,25,133,19,133,25,133,24,267,21,267,25,66,25,267,19,133,22,133,19,133,22,133,19,133,22,133,19,133,25,66,25,133,19,133,25,133,24,267,21,267,25,267,19,267,22,133,19,133,22,133,19,133,22,133,25,133,19,267,25,535,21,267,17,267,17,133,19,133,22,267,19,133,0,0,0,0,0,0,0,0,0.5
2837,25,937,15,7500,32,7500,34,7500,35,7500,34,7500,35,7500,15,7500,30,7500,15,7500,16,7500,35,7500,32,7500,32,7500,34,7500,35,7500,37,7500,34,7500,34,7500,30,7500,30,7500,16,7500,16,7500,15,7500,15,7500,32,7500,34,7500,35,7500,34,7500,32,7500,15,7500,30,7500,15,7500,16,7500,35,7500,32,7500,32,7500,34,7500,35,7500,37,7500,34,7500,34,7500,30,7500,30,7500,16,7500,16,7500,15,7500,35,15000,0,0,0,0,1.0
2838,17,240,17,240,25,240,19,120,21,960,21,240,21,480,19,480,21,720,17,240,17,240,25,240,19,480,19,240,17,240,14,240,25,240,19,240,19,240,17,720,25,480,17,240,17,240,16,480,17,480,17,480,17,240,17,240,24,480,17,480,17,480,17,240,17,240,22,480,21,240,19,480,17,240,19,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2839,17,214,21,214,22,428,22,214,24,214,22,214,21,214,19,214,17,214,17,428,19,214,21,214,21,428,19,214,21,214,22,428,24,428,22,214,21,214,19,214,17,214,19,428,19,214,17,214,17,428,17,214,21,214,22,428,22,214,24,214,22,214,21,214,19,214,17,214,17,428,19,214,21,214,21,428,19,214,21,214,22,428,24,428,22,214,21,214,19,214,17,214,19,428,19,214,17,214,17,428,0.5
2840,31,428,31,428,31,428,29,214,29,214,31,428,31,428,31,107,31,107,34,214,33,214,31,214,33,428,14,428,14,428,24,214,16,214,14,428,14,428,14,214,29,214,33,214,29,214,31,428,31,428,31,428,29,214,29,214,31,428,31,428,31,107,31,107,34,214,33,214,31,214,33,428,14,428,14,428,24,214,16,214,14,428,14,428,14,214,29,214,33,214,29,214,31,428,0,0,0,0,0,0,1.0
2841,17,214,21,214,24,214,22,214,29,856,13,428,14,214,24,214,21,214,22,214,19,214,17,214,13,214,17,428,21,428,24,428,22,428,29,856,14,428,24,428,21,428,17,428,21,428,19,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2845,24,214,25,428,24,214,16,214,25,107,16,214,25,107,24,214,25,107,24,214,25,107,24,214,29,214,29,214,25,107,29,214,25,107,16,214,24,214,25,428,24,214,16,214,25,107,16,214,25,107,33,214,25,107,24,214,25,107,24,214,29,214,24,214,25,107,24,214,25,107,31,214,24,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2846,22,266,25,266,24,266,25,133,22,266,22,133,14,266,25,33,22,266,19,266,22,266,25,266,29,266,25,133,22,266,22,133,29,266,25,33,29,266,24,266,22,266,29,266,34,266,22,133,19,266,19,133,25,33,17,266,24,266,22,1064,25,66,22,266,25,266,24,266,25,133,22,266,22,133,14,266,25,33,22,266,19,266,22,266,25,266,29,266,25,133,22,266,22,133,29,266,25,33,29,266,0.0
2850,30,300,30,150,42,300,30,150,35,150,35,150,44,150,35,150,35,150,47,150,30,300,30,300,30,150,35,150,35,150,44,150,35,150,35,150,47,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2853,19,240,22,240,15,240,15,240,29,240,14,120,24,480,13,120,22,480,13,240,14,240,19,240,22,480,19,240,13,240,19,240,15,240,15,240,29,240,14,120,24,480,13,120,19,240,22,240,13,240,14,240,19,240,22,240,13,480,19,240,22,240,15,240,15,240,29,240,14,120,24,480,13,120,22,480,13,240,14,240,19,240,22,480,19,240,13,240,19,240,15,240,15,240,29,240,14,120,24,480,0.75
2855,25,535,22,267,21,535,17,267,22,535,21,535,22,535,24,535,14,267,16,535,25,267,29,267,29,535,24,267,29,535,25,535,21,267,22,535,24,267,17,535,25,535,29,535,24,267,31,535,29,535,14,400,14,133,24,133,22,400,24,535,25,535,29,535,24,267,29,535,25,535,21,267,22,535,24,267,17,535,25,535,22,267,21,535,17,267,22,535,21,535,22,535,24,535,14,267,16,535,25,267,0.5
2862,19,166,21,166,22,166,25,83,22,166,22,166,24,166,22,166,21,333,25,41,19,166,17,333,25,83,17,166,17,166,17,166,17,166,19,166,21,166,19,333,25,83,19,166,21,166,22,333,25,83,22,166,22,166,24,166,22,166,21,333,25,41,24,166,14,333,25,41,14,166,24,166,22,166,21,166,22,166,21,166,19,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
2865,36,375,24,280,22,375,24,280,24,139,24,280,22,375,24,280,24,139,24,280,22,280,14,139,16,139,14,139,16,139,14,139,16,139,14,750,43,280,19,139,19,280,17,139,28,187,41,280,17,69,28,69,14,93,16,280,16,139,16,280,14,69,24,139,24,280,14,1125,22,139,24,139,24,139,14,280,14,139,16,139,14,139,24,139,24,139,24,562,24,139,24,139,14,280,14,139,16,139,0,0,0.25
2867,12,238,21,238,24,238,24,238,21,238,24,476,21,238,12,238,21,238,24,238,24,238,21,238,24,476,21,238,12,238,21,238,24,238,24,238,24,238,24,238,21,238,17,238,4,476,19,238,13,952,19,238,23,238,14,238,14,238,23,238,14,476,23,238,19,238,23,238,14,238,14,238,23,238,14,476,19,238,19,238,23,238,14,238,14,238,14,238,14,238,23,238,19,238,18,476,21,238,0,0,0.75
2875,24,532,24,532,14,532,14,532,16,532,29,532,17,532,19,532,19,33,33,133,14,33,25,133,26,33,14,133,14,33,25,133,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
2877,17,600,17,600,17,600,22,300,14,300,13,600,17,600,17,600,17,600,22,300,14,300,13,600,22,600,22,600,21,600,21,600,19,600,19,600,17,300,13,600,13,600,17,600,17,600,17,600,21,300,24,300,13,600,17,600,17,600,17,600,21,300,24,300,13,600,29,600,31,600,29,600,15,600,14,600,24,600,22,600,14,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2883,19,214,19,214,22,428,22,214,19,428,19,214,17,642,19,428,25,428,19,214,19,214,22,428,22,214,19,428,19,214,17,642,19,428,25,428,19,214,19,214,24,428,24,214,19,428,19,214,17,642,19,428,25,428,19,214,19,214,24,428,24,214,19,428,19,214,17,642,19,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2884,34,267,36,267,36,267,34,267,36,267,13,133,30,267,13,133,29,267,13,267,15,1070,13,535,22,267,24,267,24,267,22,267,24,133,13,267,30,267,13,133,29,267,13,133,15,1070,13,535,13,267,36,535,34,267,31,267,34,535,31,267,15,267,29,267,15,267,29,267,15,267,29,267,15,267,24,267,22,267,24,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2892,19,750,22,750,22,375,22,375,24,750,22,375,22,750,22,375,22,750,17,375,17,375,19,375,17,280,19,93,22,375,19,375,17,375,17,375,17,375,14,375,19,750,22,375,22,750,22,375,24,750,22,375,22,750,19,375,22,750,17,375,17,1125,22,750,17,375,17,1125,14,1500,19,375,17,375,19,46,22,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2898,24,600,29,600,31,600,29,300,14,300,24,1200,24,300,22,300,19,300,14,300,24,600,29,600,31,600,31,300,31,300,31,1800,25,600,24,600,29,600,31,600,29,300,14,300,24,1200,24,300,22,300,19,300,14,300,24,600,29,600,31,600,31,300,31,300,31,1800,24,600,29,600,31,600,29,300,14,300,24,1200,24,300,22,300,19,300,14,300,24,600,29,600,31,600,31,300,31,300,31,1800,25,600,0.5
2901,22,166,22,166,22,166,18,1332,13,166,20,166,20,166,20,166,17,1332,13,166,22,166,22,166,22,166,18,166,23,166,23,166,23,166,22,166,30,166,30,166,30,166,15,666,13,166,22,166,22,166,22,166,17,166,23,166,23,166,23,166,22,166,32,166,32,166,32,166,29,1332,34,166,34,166,32,166,30,166,18,166,18,166,20,166,22,166,34,166,34,166,32,166,30,166,18,166,18,166,20,166,0.75
2906,22,480,24,480,14,240,16,240,25,480,25,240,16,240,16,240,16,240,16,480,29,240,29,240,16,480,14,240,14,240,19,240,22,480,25,480,25,480,14,480,24,480,22,240,24,960,25,480,24,240,24,480,24,240,22,240,22,480,14,480,14,480,14,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2907,33,187,33,187,33,375,33,187,34,375,33,187,25,187,31,375,29,562,33,375,33,375,33,375,31,187,31,1125,25,187,25,750,33,187,33,187,33,375,33,187,34,375,36,187,25,187,31,375,29,562,33,375,33,375,33,375,31,187,33,375,34,187,33,1125,25,187,33,187,33,187,31,187,31,187,29,187,29,187,16,187,16,187,14,187,14,187,24,187,24,187,22,187,22,187,21,187,21,375,21,562,0.5
2908,16,240,29,240,33,960,25,480,16,480,31,960,25,240,31,240,31,240,33,240,29,240,16,240,14,480,21,240,14,240,14,240,16,240,24,240,22,240,21,960,25,960,16,240,33,240,33,240,33,480,16,240,31,480,25,240,31,240,31,240,33,480,33,240,29,240,16,240,14,480,25,240,14,240,16,480,24,240,22,240,21,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2909,34,360,34,360,34,360,34,360,33,240,31,240,14,360,14,360,14,360,31,240,34,240,33,360,36,360,36,360,34,240,33,240,29,360,29,360,29,360,29,360,34,240,36,240,26,360,26,360,26,360,26,360,36,240,34,240,33,360,36,360,36,360,34,240,33,240,34,360,31,360,31,360,31,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
2912,14,75,13,75,24,150,13,75,21,150,13,25,18,150,13,150,24,75,13,25,24,75,22,150,13,75,19,75,0,200,17,75,18,75,19,75,20,75,21,150,14,600,14,37,13,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2913,31,150,25,150,33,150,34,150,25,150,31,150,25,150,26,150,25,150,25,150,25,150,34,150,25,150,34,150,34,150,34,150,25,150,33,150,25,150,26,75,26,75,26,75,26,75,26,75,26,75,26,75,26,75,26,300,25,300,31,150,25,150,31,150,33,150,34,150,25,150,25,600,25,150,36,150,25,150,34,150,25,150,34,150,34,150,34,150,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2915,26,66,25,66,24,66,14,66,21,66,25,66,21,66,25,66,14,66,25,66,24,66,14,66,21,66,25,66,21,66,25,66,22,66,25,66,21,66,22,66,17,66,25,66,17,66,25,66,25,66,21,66,22,66,17,66,25,66,17,66,25,66,14,66,25,66,24,66,14,66,21,66,25,66,21,66,25,66,14,66,25,66,24,66,14,66,21,66,25,66,21,66,25,66,22,66,25,66,0,0,0.5
2919,24,333,21,666,13,333,4,333,17,666,13,333,13,666,2,333,12,333,2,333,12,333,13,666,24,333,19,999,4,333,17,666,2,333,13,666,2,333,12,333,2,333,12,333,13,666,24,333,19,666,13,333,4,333,17,666,2,333,13,666,13,666,24,333,19,999,4,333,17,666,13,333,13,666,2,333,12,333,2,333,12,333,13,666,24,333,19,666,13,333,4,333,17,666,13,333,13,666,17,166,0.5
2920,33,166,13,166,36,166,13,166,26,166,13,166,28,166,13,166,26,166,13,166,36,166,13,166,33,333,13,666,13,333,33,333,13,666,13,333,33,333,13,333,33,166,13,166,36,166,13,166,26,166,13,166,28,166,13,166,26,166,13,166,36,166,13,166,33,333,13,666,13,333,33,333,13,666,13,333,33,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2940,17,150,13,150,36,450,34,450,34,300,32,150,32,450,17,150,13,150,34,300,32,150,32,150,25,150,34,300,34,150,24,150,32,150,32,150,34,150,34,150,32,150,32,150,32,150,17,150,36,150,36,150,36,150,36,300,34,300,34,300,32,150,32,300,32,150,32,150,32,150,32,600,25,150,13,150,25,150,13,150,31,600,24,150,13,150,24,150,13,150,17,150,13,150,36,450,34,450,34,300,0.5
2942,27,150,13,150,27,300,37,300,13,150,35,150,13,150,35,300,30,300,13,150,27,300,13,150,27,150,13,150,27,300,37,300,13,150,37,150,13,150,37,300,35,300,13,150,33,150,13,150,13,300,13,150,32,300,13,150,30,300,32,300,13,150,30,150,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2945,34,333,14,333,29,333,29,666,17,166,25,166,25,333,17,166,25,166,25,333,17,166,25,166,25,333,17,166,25,166,31,166,31,166,36,333,36,333,36,333,31,166,31,166,31,333,31,333,31,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2957,19,240,19,240,21,120,13,240,13,120,19,240,19,240,21,240,19,240,19,120,19,240,19,120,19,240,19,240,19,240,19,240,21,120,13,240,13,120,19,240,19,240,21,120,13,240,13,120,19,240,19,240,21,240,19,240,19,120,19,240,19,120,19,240,19,240,19,240,19,240,21,120,13,240,13,120,19,240,19,240,21,120,13,240,13,120,19,240,19,240,21,120,0,0,0,0,0,0,0,0,0.75
2959,24,225,24,75,24,225,24,75,24,300,22,300,22,225,22,75,22,225,22,75,21,225,17,75,21,225,17,75,21,300,22,300,22,1800,16,300,24,300,21,225,21,75,21,300,16,300,24,300,21,300,21,225,17,75,21,300,22,300,17,1800,24,225,24,75,24,225,24,75,24,300,22,300,22,300,22,225,21,75,21,300,21,225,17,75,21,300,22,300,22,1200,25,150,25,75,17,75,17,225,17,75,0.25
2962,26,214,26,214,26,214,47,214,45,214,43,214,45,214,14,214,14,214,14,214,16,214,16,214,16,214,31,214,31,214,31,214,24,214,24,214,24,214,24,214,24,214,24,214,24,214,47,214,31,214,47,214,31,214,47,214,31,214,45,214,47,214,14,214,45,214,26,214,26,214,47,214,45,214,43,214,45,214,14,214,14,214,14,214,16,214,16,214,16,214,31,214,31,214,31,214,24,214,24,214,0.25
2964,31,720,29,240,15,240,14,240,24,480,24,240,15,240,14,240,24,240,22,240,24,240,19,240,17,240,19,1440,31,720,29,240,15,240,14,240,24,480,24,240,15,240,14,240,24,240,22,240,24,240,19,360,17,240,19,960,29,240,29,240,29,240,15,240,20,480,20,240,24,240,31,360,29,360,15,240,20,480,24,240,15,240,14,480,24,240,22,240,22,480,24,240,22,240,24,960,0,0,0,0,0.625
2965,21,240,21,240,21,240,14,120,25,240,25,120,21,240,22,240,16,120,16,120,22,240,25,240,24,240,25,480,25,240,24,240,14,240,16,240,25,240,16,240,16,240,25,240,14,240,24,240,25,240,22,240,25,960,25,480,21,240,25,240,21,240,22,240,25,240,22,240,25,240,24,240,25,960,25,240,22,240,21,240,22,240,25,240,19,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
2967,9,25,13,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
