@RELATION artificialMelody


    @ATTRIBUTE ID NUMERIC
    @ATTRIBUTE pitch0 NUMERIC
    @ATTRIBUTE duration0 NUMERIC
    @ATTRIBUTE pitch1 NUMERIC
    @ATTRIBUTE duration1 NUMERIC
    @ATTRIBUTE pitch2 NUMERIC
    @ATTRIBUTE duration2 NUMERIC
    @ATTRIBUTE pitch3 NUMERIC
    @ATTRIBUTE duration3 NUMERIC
    @ATTRIBUTE pitch4 NUMERIC
    @ATTRIBUTE duration4 NUMERIC
    @ATTRIBUTE pitch5 NUMERIC
    @ATTRIBUTE duration5 NUMERIC
    @ATTRIBUTE pitch6 NUMERIC
    @ATTRIBUTE duration6 NUMERIC
    @ATTRIBUTE pitch7 NUMERIC
    @ATTRIBUTE duration7 NUMERIC
    @ATTRIBUTE pitch8 NUMERIC
    @ATTRIBUTE duration8 NUMERIC
    @ATTRIBUTE pitch9 NUMERIC
    @ATTRIBUTE duration9 NUMERIC
    @ATTRIBUTE pitch10 NUMERIC
    @ATTRIBUTE duration10 NUMERIC
    @ATTRIBUTE pitch11 NUMERIC
    @ATTRIBUTE duration11 NUMERIC
    @ATTRIBUTE pitch12 NUMERIC
    @ATTRIBUTE duration12 NUMERIC
    @ATTRIBUTE pitch13 NUMERIC
    @ATTRIBUTE duration13 NUMERIC
    @ATTRIBUTE pitch14 NUMERIC
    @ATTRIBUTE duration14 NUMERIC
    @ATTRIBUTE pitch15 NUMERIC
    @ATTRIBUTE duration15 NUMERIC
    @ATTRIBUTE pitch16 NUMERIC
    @ATTRIBUTE duration16 NUMERIC
    @ATTRIBUTE pitch17 NUMERIC
    @ATTRIBUTE duration17 NUMERIC
    @ATTRIBUTE pitch18 NUMERIC
    @ATTRIBUTE duration18 NUMERIC
    @ATTRIBUTE pitch19 NUMERIC
    @ATTRIBUTE duration19 NUMERIC
    @ATTRIBUTE pitch20 NUMERIC
    @ATTRIBUTE duration20 NUMERIC
    @ATTRIBUTE pitch21 NUMERIC
    @ATTRIBUTE duration21 NUMERIC
    @ATTRIBUTE pitch22 NUMERIC
    @ATTRIBUTE duration22 NUMERIC
    @ATTRIBUTE pitch23 NUMERIC
    @ATTRIBUTE duration23 NUMERIC
    @ATTRIBUTE pitch24 NUMERIC
    @ATTRIBUTE duration24 NUMERIC
    @ATTRIBUTE pitch25 NUMERIC
    @ATTRIBUTE duration25 NUMERIC
    @ATTRIBUTE pitch26 NUMERIC
    @ATTRIBUTE duration26 NUMERIC
    @ATTRIBUTE pitch27 NUMERIC
    @ATTRIBUTE duration27 NUMERIC
    @ATTRIBUTE pitch28 NUMERIC
    @ATTRIBUTE duration28 NUMERIC
    @ATTRIBUTE pitch29 NUMERIC
    @ATTRIBUTE duration29 NUMERIC
    @ATTRIBUTE pitch30 NUMERIC
    @ATTRIBUTE duration30 NUMERIC
    @ATTRIBUTE pitch31 NUMERIC
    @ATTRIBUTE duration31 NUMERIC
    @ATTRIBUTE pitch32 NUMERIC
    @ATTRIBUTE duration32 NUMERIC
    @ATTRIBUTE pitch33 NUMERIC
    @ATTRIBUTE duration33 NUMERIC
    @ATTRIBUTE pitch34 NUMERIC
    @ATTRIBUTE duration34 NUMERIC
    @ATTRIBUTE pitch35 NUMERIC
    @ATTRIBUTE duration35 NUMERIC
    @ATTRIBUTE pitch36 NUMERIC
    @ATTRIBUTE duration36 NUMERIC
    @ATTRIBUTE pitch37 NUMERIC
    @ATTRIBUTE duration37 NUMERIC
    @ATTRIBUTE pitch38 NUMERIC
    @ATTRIBUTE duration38 NUMERIC
    @ATTRIBUTE pitch39 NUMERIC
    @ATTRIBUTE duration39 NUMERIC
    @ATTRIBUTE pitch40 NUMERIC
    @ATTRIBUTE duration40 NUMERIC
    @ATTRIBUTE pitch41 NUMERIC
    @ATTRIBUTE duration41 NUMERIC
    @ATTRIBUTE pitch42 NUMERIC
    @ATTRIBUTE duration42 NUMERIC
    @ATTRIBUTE pitch43 NUMERIC
    @ATTRIBUTE duration43 NUMERIC
    @ATTRIBUTE pitch44 NUMERIC
    @ATTRIBUTE duration44 NUMERIC
    @ATTRIBUTE pitch45 NUMERIC
    @ATTRIBUTE duration45 NUMERIC
    @ATTRIBUTE pitch46 NUMERIC
    @ATTRIBUTE duration46 NUMERIC
    @ATTRIBUTE pitch47 NUMERIC
    @ATTRIBUTE duration47 NUMERIC
    @ATTRIBUTE pitch48 NUMERIC
    @ATTRIBUTE duration48 NUMERIC
    @ATTRIBUTE pitch49 NUMERIC
    @ATTRIBUTE duration49 NUMERIC
    @ATTRIBUTE score NUMERIC

@DATA
3078,1,375,2,375,1,375,1,375,6,375,1,375,1,375,9,375,1,375,1,375,2,375,1,375,1,375,6,375,1,375,1,375,9,375,1,375,2,375,1,375,1,375,6,375,1,375,1,375,9,375,1,375,1,375,11,375,1,375,9,375,12,375,1,375,9,375,1,375,6,375,1,375,1,375,2,375,4,375,1,375,2,375,9,375,1,375,7,375,1,375,1,375,5,375,1,375,1,375,2,375,0.5
1370,2,428,5,428,6,428,7,428,4,428,4,428,6,428,7,428,9,428,6,428,2,428,2,428,2,428,11,428,4,428,2,428,12,428,3,428,4,428,2,428,3,428,4,428,6,428,7,428,4,428,4,428,6,428,7,428,4,428,11,428,9,428,11,428,9,428,9,428,7,428,9,428,7,428,7,428,2,428,7,428,9,428,7,428,2,428,2,428,0,0,0,0,0,0,0,0,0,0,0,0,0.25
6619,8,600,8,600,8,600,10,600,8,600,6,600,6,600,5,600,6,600,1,600,3,600,3,600,3,600,3,600,3,600,12,600,12,600,10,600,1,600,8,600,8,600,8,600,8,600,10,600,8,600,6,600,5,600,6,600,1,600,3,600,3,600,3,600,3,600,3,600,3,600,12,600,10,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1401,2,600,2,600,4,600,2,600,5,600,1,600,7,600,1,600,5,600,12,600,12,600,12,600,12,600,12,600,2,600,12,600,7,600,1,600,1,600,7,600,12,600,10,600,9,600,1,600,7,600,10,600,1,600,12,600,10,600,9,600,1,600,7,600,9,600,1,600,9,600,10,600,9,600,1,600,7,600,1,600,1,600,4,600,4,600,4,600,5,600,7,600,1,600,9,600,9,600,9,600,0.25
9694,4,535,1,535,2,535,1,535,12,535,1,535,11,535,9,535,1,535,2,535,1,535,2,535,11,535,2,535,4,535,11,535,1,535,7,535,1,535,9,535,1,535,7,535,9,535,1,535,7,535,7,535,7,535,4,535,1,535,7,535,1,535,7,535,7,535,1,535,4,535,11,535,1,535,11,535,1,535,11,535,9,535,7,535,1,535,9,535,1,535,7,535,9,535,1,535,7,535,0,0,0.0
6163,4,480,4,480,4,480,4,480,4,480,4,480,4,480,4,480,7,480,4,480,4,480,4,480,7,480,4,480,4,480,4,480,4,480,1,480,2,480,4,480,4,480,4,480,2,480,2,480,11,480,7,480,4,480,4,480,4,480,7,480,4,480,4,480,4,480,4,480,9,480,9,480,11,480,11,480,11,480,9,480,7,480,11,480,2,480,2,480,2,480,4,480,0,0,0,0,0,0,0,0,0.25
3709,4,1200,6,1200,9,1200,6,1200,4,1200,6,1200,9,1200,6,1200,4,1200,2,1200,2,1200,2,1200,2,1200,2,1200,4,1200,4,1200,11,1200,11,1200,4,1200,7,1200,7,1200,7,1200,9,1200,7,1200,7,1200,9,1200,7,1200,4,1200,11,1200,4,1200,9,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9904,4,600,7,600,9,600,4,600,4,600,1,600,4,600,7,600,9,600,4,600,4,600,1,600,4,600,11,600,11,600,4,600,4,600,7,600,9,600,7,600,9,600,4,600,4,600,4,600,7,600,9,600,4,600,4,600,1,600,4,600,7,600,9,600,4,600,4,600,7,600,9,600,1,600,4,600,11,600,11,600,4,600,4,600,7,600,9,600,7,600,9,600,4,600,4,600,0,0,0,0,0.0
2443,10,480,1,480,10,480,1,480,10,480,1,480,10,480,1,480,12,480,1,480,12,480,1,480,8,480,1,480,8,480,1,480,3,480,1,480,3,480,1,480,3,480,1,480,3,480,1,480,12,480,1,480,12,480,1,480,10,480,1,480,10,480,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
1970,2,480,2,480,2,480,4,480,2,480,2,480,2,480,1,480,1,480,2,480,11,480,2,480,9,480,9,480,2,480,4,480,2,480,2,480,1,480,11,480,2,480,2,480,2,480,2,480,4,480,2,480,2,480,2,480,1,480,1,480,2,480,11,480,2,480,9,480,9,480,2,480,4,480,2,480,2,480,1,480,2,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
3459,1,480,10,480,9,480,5,480,2,480,12,480,10,480,9,480,5,480,2,480,7,480,5,480,3,480,2,480,10,480,5,480,1,480,5,480,12,480,1,480,12,480,1,480,12,480,1,480,2,480,10,480,12,480,3,480,2,480,10,480,5,480,1,480,5,480,12,480,1,480,12,480,1,480,12,480,1,480,2,480,10,480,12,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
77,2,480,4,480,5,480,9,480,10,480,12,480,2,480,10,480,9,480,10,480,2,480,4,480,5,480,7,480,2,480,12,480,2,480,9,480,7,480,9,480,10,480,9,480,7,480,5,480,7,480,4,480,5,480,4,480,5,480,2,480,4,480,5,480,9,480,10,480,12,480,2,480,10,480,9,480,10,480,2,480,4,480,5,480,7,480,2,480,12,480,2,480,9,480,7,480,9,480,10,480,0.25
5090,4,333,7,333,9,333,9,333,1,333,4,333,1,333,1,333,4,333,1,333,7,333,4,333,1,333,1,333,4,333,7,333,9,333,9,333,1,333,2,333,1,333,1,333,2,333,1,333,4,333,9,333,1,333,1,333,4,333,7,333,9,333,9,333,1,333,4,333,1,333,1,333,4,333,1,333,7,333,4,333,1,333,1,333,4,333,7,333,9,333,9,333,1,333,2,333,1,333,7,333,0.25
6713,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,3,480,1,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,1,480,13,480,3,480,1,480,1,480,11,480,1,480,11,480,1,480,0.125
1992,11,375,11,375,13,375,2,375,13,375,11,375,9,375,11,375,13,375,6,375,1,375,6,375,11,375,11,375,13,375,2,375,13,375,11,375,9,375,11,375,13,375,6,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4692,1,1714,8,1714,13,1714,3,1714,5,1714,5,1714,8,1714,13,1714,3,1714,5,1714,6,1714,8,1714,8,1714,13,1714,8,1714,13,1714,3,1714,5,1714,6,1714,8,1714,10,1714,8,1714,6,1714,6,1714,5,1714,3,1714,13,1714,12,1714,13,1714,10,1714,8,1714,6,1714,5,1714,6,1714,5,1714,13,1714,8,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
6603,6,375,5,375,4,375,3,375,2,375,7,375,6,375,5,375,6,375,5,375,4,375,3,375,2,375,3,375,4,375,5,375,6,375,5,375,4,375,3,375,2,375,7,375,6,375,5,375,6,375,5,375,4,375,3,375,2,375,3,375,4,375,5,375,6,375,5,375,4,375,3,375,2,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
8899,7,480,4,480,11,480,11,480,7,480,4,480,11,480,11,480,11,480,2,480,2,480,2,480,11,480,11,480,2,480,4,480,11,480,11,480,9,480,7,480,4,480,9,480,7,480,4,480,11,480,2,480,2,480,2,480,11,480,11,480,2,480,4,480,11,480,11,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
3087,2,535,2,535,11,535,2,535,2,535,9,535,11,535,11,535,9,535,11,535,1,535,9,535,11,535,2,535,9,535,2,535,11,535,9,535,11,535,1,535,11,535,2,535,11,535,2,535,2,535,1,535,11,535,9,535,11,535,11,535,9,535,11,535,2,535,1,535,11,535,9,535,11,535,9,535,11,535,2,535,2,535,2,535,2,535,2,535,0,0,0,0,0,0,0,0,0,0,0,0,0.25
3346,7,333,7,333,7,333,7,333,1,333,1,333,7,333,1,333,7,333,7,333,1,333,7,333,7,333,11,333,9,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,11,333,9,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,7,333,1,333,9,333,7,333,7,333,7,333,1,333,1,333,7,333,1,333,0.25
260,10,428,1,428,10,428,1,428,13,428,1,428,13,428,1,428,10,428,1,428,10,428,1,428,10,428,1,428,10,428,1,428,13,428,1,428,13,428,1,428,10,428,1,428,10,428,10,428,1,428,10,428,1,428,10,428,1,428,10,428,1,428,10,428,1,428,3,428,1,428,13,428,1,428,3,428,1,428,13,428,1,428,10,428,1,428,10,428,1,428,13,428,1,428,13,428,1,428,10,428,0.5
10383,3,48,13,48,9,48,1,48,13,48,10,48,10,48,4,48,2,48,10,48,3,48,2,48,3,48,12,48,9,48,5,48,9,48,2,48,13,48,4,48,9,48,12,48,3,48,8,48,2,48,8,48,9,48,7,48,2,48,8,48,8,48,9,48,3,48,12,48,8,48,9,48,2,48,5,48,6,48,7,48,12,48,2,48,5,48,4,48,8,48,11,48,6,48,3,48,2,48,11,48,0.0
1385,6,480,8,480,8,480,8,480,8,480,8,480,11,480,8,480,8,480,6,480,4,480,13,480,4,480,13,480,4,480,4,480,4,480,3,480,4,480,6,480,8,480,8,480,8,480,8,480,8,480,11,480,8,480,8,480,13,480,13,480,4,480,3,480,4,480,4,480,13,480,4,480,13,480,6,480,8,480,8,480,8,480,8,480,8,480,11,480,8,480,8,480,6,480,4,480,13,480,4,480,0.5
5032,2,480,2,480,2,480,2,480,12,480,11,480,9,480,7,480,2,480,2,480,2,480,9,480,7,480,9,480,7,480,6,480,2,480,4,480,4,480,4,480,2,480,12,480,11,480,9,480,6,480,4,480,2,480,2,480,12,480,11,480,12,480,11,480,7,480,2,480,2,480,2,480,12,480,11,480,9,480,7,480,2,480,2,480,2,480,9,480,7,480,9,480,7,480,6,480,2,480,4,480,0.25
3393,7,750,4,750,5,750,4,750,12,750,12,750,9,750,9,750,7,750,7,750,4,750,7,750,7,750,7,750,9,750,11,750,12,750,11,750,7,750,4,750,2,750,12,750,12,750,11,750,12,750,12,750,11,750,9,750,11,750,9,750,12,750,9,750,7,750,7,750,5,750,4,750,2,750,12,750,12,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9998,2,375,6,375,8,375,11,375,9,375,6,375,2,375,11,375,8,375,8,375,8,375,9,375,1,375,8,375,8,375,8,375,9,375,12,375,2,375,2,375,2,375,2,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
3314,2,428,1,428,2,428,5,428,2,428,5,428,2,428,13,428,1,428,13,428,1,428,2,428,5,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5787,11,480,11,480,11,480,9,480,11,480,13,480,13,480,1,480,11,480,13,480,2,480,2,480,1,480,13,480,2,480,13,480,9,480,11,480,1,480,11,480,11,480,11,480,11,480,13,480,13,480,1,480,11,480,13,480,2,480,2,480,1,480,13,480,2,480,13,480,9,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5005,2,480,2,480,2,480,4,480,5,480,2,480,1,480,2,480,2,480,12,480,9,480,2,480,1,480,2,480,1,480,2,480,1,480,2,480,2,480,2,480,4,480,2,480,1,480,4,480,5,480,2,480,1,480,2,480,1,480,2,480,1,480,2,480,1,480,2,480,1,480,2,480,2,480,2,480,4,480,2,480,1,480,5,480,2,480,1,480,2,480,2,480,12,480,9,480,2,480,1,480,0.0
6402,5,266,10,266,5,266,8,266,6,266,6,266,3,266,8,266,3,266,5,266,5,266,10,266,5,266,8,266,6,266,6,266,3,266,8,266,3,266,5,266,5,266,10,266,13,266,5,266,3,266,3,266,3,266,8,266,3,266,5,266,5,266,10,266,8,266,6,266,5,266,3,266,13,266,12,266,10,266,9,266,6,266,6,266,5,266,5,266,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2570,1,952,7,952,7,952,7,952,7,952,3,952,3,952,5,952,3,952,7,952,8,952,7,952,3,952,7,952,7,952,7,952,7,952,7,952,7,952,7,952,3,952,3,952,5,952,3,952,7,952,7,952,3,952,3,952,3,952,3,952,3,952,12,952,12,952,10,952,10,952,12,952,3,952,3,952,12,952,10,952,3,952,3,952,3,952,7,952,7,952,3,952,3,952,3,952,3,952,3,952,0.25
9163,2,480,12,480,2,480,7,480,3,480,2,480,3,480,2,480,12,480,3,480,2,480,3,480,7,480,12,480,10,480,12,480,10,480,9,480,12,480,10,480,9,480,10,480,12,480,10,480,12,480,2,480,12,480,10,480,9,480,7,480,3,480,2,480,2,480,3,480,2,480,12,480,2,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1928,12,480,1,480,12,480,1,480,12,480,1,480,12,480,1,480,12,480,1,480,12,480,1,480,2,480,1,480,12,480,1,480,9,480,1,480,12,480,1,480,2,480,1,480,2,480,1,480,2,480,1,480,2,480,1,480,2,480,1,480,12,480,1,480,9,480,1,480,7,480,1,480,3,480,1,480,11,480,1,480,7,480,1,480,5,480,1,480,13,480,1,480,13,480,1,480,11,480,1,480,0.5
2059,7,480,1,480,7,480,7,480,1,480,6,480,6,480,4,480,7,480,1,480,4,480,7,480,1,480,6,480,7,480,1,480,4,480,2,480,2,480,7,480,1,480,7,480,7,480,1,480,6,480,6,480,4,480,4,480,4,480,7,480,1,480,6,480,7,480,1,480,4,480,2,480,2,480,9,480,1,480,11,480,9,480,1,480,7,480,7,480,4,480,9,480,1,480,11,480,9,480,1,480,0.75
7726,6,600,6,600,6,600,6,600,6,600,1,600,6,600,6,600,4,600,7,600,7,600,7,600,6,600,7,600,6,600,6,600,11,600,6,600,6,600,6,600,6,600,1,600,6,600,6,600,4,600,7,600,7,600,7,600,7,600,7,600,6,600,6,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
3976,2,535,4,535,1,535,7,535,4,535,2,535,11,535,11,535,1,535,1,535,2,535,4,535,1,535,7,535,4,535,2,535,11,535,11,535,11,535,11,535,2,535,1,535,1,535,2,535,4,535,1,535,7,535,4,535,2,535,11,535,11,535,1,535,1,535,2,535,4,535,1,535,7,535,4,535,2,535,11,535,11,535,11,535,11,535,2,535,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8237,9,535,13,535,2,535,6,535,2,535,2,535,6,535,2,535,2,535,2,535,2,535,7,535,6,535,2,535,2,535,2,535,6,535,2,535,2,535,6,535,2,535,2,535,2,535,9,535,13,535,2,535,13,535,9,535,13,535,2,535,6,535,2,535,2,535,6,535,2,535,2,535,2,535,2,535,7,535,6,535,2,535,2,535,2,535,6,535,2,535,2,535,6,535,2,535,2,535,2,535,0.25
6089,2,480,2,480,13,480,13,480,9,480,9,480,9,480,9,480,2,480,1,480,2,480,1,480,1,480,2,480,1,480,1,480,2,480,1,480,1,480,2,480,1,480,2,480,2,480,13,480,13,480,9,480,9,480,9,480,9,480,2,480,1,480,2,480,1,480,1,480,2,480,1,480,1,480,2,480,1,480,1,480,2,480,1,480,2,480,2,480,13,480,13,480,6,480,6,480,6,480,6,480,0.25
2657,9,600,4,600,9,600,9,600,13,600,13,600,13,600,9,600,4,600,11,600,6,600,2,600,2,600,4,600,8,600,4,600,11,600,4,600,9,600,3,600,9,600,6,600,6,600,11,600,4,600,11,600,8,600,8,600,9,600,4,600,13,600,9,600,9,600,6,600,6,600,6,600,9,600,13,600,2,600,6,600,11,600,2,600,2,600,9,600,4,600,13,600,4,600,0,0,0,0,0,0,0.416675
9725,2,428,13,428,11,428,11,428,7,428,6,428,11,428,11,428,11,428,2,428,13,428,11,428,11,428,7,428,6,428,11,428,11,428,11,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9312,7,600,9,600,11,600,9,600,7,600,9,600,7,600,11,600,9,600,13,600,11,600,7,600,2,600,11,600,9,600,9,600,13,600,11,600,9,600,1,600,7,600,9,600,11,600,9,600,7,600,9,600,7,600,9,600,13,600,11,600,7,600,2,600,11,600,9,600,9,600,13,600,11,600,9,600,7,600,7,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9095,1,1333,7,1333,12,1333,2,1333,3,1333,12,1333,2,1333,3,1333,8,1333,8,1333,12,1333,2,1333,3,1333,3,1333,5,1333,7,1333,8,1333,5,1333,3,1333,5,1333,7,1333,3,1333,2,1333,3,1333,5,1333,2,1333,12,1333,11,1333,2,1333,12,1333,12,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1597,4,600,4,600,6,600,6,600,9,600,13,600,1,600,11,600,9,600,11,600,9,600,1,600,6,600,9,600,13,600,13,600,13,600,11,600,9,600,1,600,9,600,9,600,11,600,1,600,4,600,6,600,12,600,9,600,1,600,11,600,9,600,11,600,9,600,1,600,9,600,13,600,13,600,13,600,13,600,11,600,9,600,9,600,4,600,13,600,9,600,0,0,0,0,0,0,0,0,0,0,1.0
90,9,666,11,666,9,666,9,666,9,666,9,666,9,666,9,666,9,666,7,666,9,666,7,666,9,666,7,666,9,666,7,666,4,666,7,666,7,666,9,666,2,666,2,666,9,666,2,666,2,666,2,666,9,666,2,666,2,666,4,666,4,666,11,666,4,666,4,666,4,666,4,666,4,666,4,666,4,666,4,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9533,2,428,7,428,7,428,1,428,2,428,7,428,1,428,2,428,7,428,7,428,1,428,2,428,7,428,9,428,7,428,6,428,4,428,9,428,1,428,1,428,9,428,1,428,1,428,9,428,1,428,1,428,2,428,1,428,1,428,2,428,1,428,1,428,6,428,2,428,6,428,9,428,7,428,7,428,1,428,1,428,7,428,1,428,1,428,7,428,1,428,1,428,4,428,1,428,1,428,4,428,0.75
3304,8,600,8,600,8,600,4,600,8,600,9,600,11,600,1,600,8,600,8,600,8,600,4,600,4,600,8,600,4,600,1,600,8,600,8,600,8,600,9,600,8,600,4,600,9,600,8,600,8,600,8,600,8,600,11,600,9,600,8,600,4,600,4,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625
5983,6,600,8,600,9,600,6,600,8,600,9,600,6,600,8,600,8,600,6,600,8,600,9,600,6,600,8,600,9,600,8,600,11,600,13,600,2,600,11,600,13,600,2,600,11,600,13,600,13,600,11,600,13,600,2,600,5,600,6,600,8,600,13,600,13,600,13,600,11,600,11,600,11,600,11,600,11,600,9,600,8,600,6,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9815,4,480,1,480,4,480,4,480,1,480,1,480,4,480,1,480,4,480,1,480,4,480,4,480,1,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,4,480,1,480,1,480,4,480,1,480,4,480,1,480,4,480,0.0
1772,4,600,4,600,2,600,13,600,4,600,13,600,2,600,13,600,1,600,13,600,13,600,7,600,6,600,4,600,13,600,1,600,4,600,13,600,2,600,13,600,2,600,13,600,2,600,13,600,13,600,13,600,11,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9380,5,375,2,375,10,375,10,375,5,375,2,375,10,375,10,375,10,375,1,375,12,375,12,375,12,375,12,375,12,375,10,375,12,375,2,375,10,375,10,375,5,375,2,375,10,375,10,375,5,375,2,375,10,375,10,375,10,375,1,375,12,375,12,375,12,375,12,375,12,375,10,375,12,375,2,375,10,375,10,375,7,375,5,375,2,375,7,375,5,375,2,375,2,375,12,375,12,375,12,375,0.0
7886,2,428,11,428,9,428,7,428,3,428,11,428,9,428,7,428,11,428,11,428,12,428,2,428,7,428,2,428,4,428,12,428,1,428,11,428,12,428,2,428,7,428,9,428,11,428,12,428,9,428,7,428,9,428,11,428,7,428,9,428,11,428,2,428,1,428,2,428,11,428,9,428,7,428,3,428,11,428,9,428,7,428,11,428,11,428,12,428,2,428,7,428,2,428,4,428,12,428,1,428,0.5
5111,2,480,11,480,9,480,7,480,9,480,6,480,2,480,1,480,2,480,7,480,6,480,4,480,6,480,2,480,11,480,1,480,11,480,4,480,2,480,12,480,2,480,7,480,7,480,1,480,7,480,7,480,4,480,7,480,11,480,12,480,9,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4072,13,480,10,480,6,480,6,480,6,480,6,480,6,480,6,480,6,480,6,480,5,480,6,480,8,480,11,480,8,480,5,480,5,480,5,480,5,480,5,480,5,480,5,480,5,480,3,480,5,480,6,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8848,6,535,2,535,6,535,6,535,2,535,7,535,2,535,2,535,6,535,6,535,4,535,4,535,9,535,9,535,13,535,9,535,13,535,9,535,4,535,9,535,4,535,4,535,6,535,9,535,9,535,9,535,7,535,7,535,6,535,6,535,2,535,2,535,6,535,2,535,6,535,2,535,6,535,2,535,6,535,6,535,4,535,4,535,2,535,2,535,2,535,2,535,7,535,7,535,7,535,11,535,0.0
2839,2,428,6,428,7,428,7,428,9,428,7,428,6,428,4,428,2,428,2,428,4,428,6,428,6,428,4,428,6,428,7,428,9,428,7,428,6,428,4,428,2,428,4,428,4,428,2,428,2,428,2,428,6,428,7,428,7,428,9,428,7,428,6,428,4,428,2,428,2,428,4,428,6,428,6,428,4,428,6,428,7,428,9,428,7,428,6,428,4,428,2,428,4,428,4,428,2,428,2,428,0.5
6656,13,600,2,600,2,600,6,600,2,600,7,600,6,600,2,600,6,600,9,600,6,600,11,600,9,600,6,600,6,600,6,600,6,600,13,600,4,600,6,600,13,600,4,600,6,600,13,600,4,600,4,600,6,600,6,600,4,600,6,600,9,600,11,600,9,600,13,600,13,600,4,600,13,600,4,600,6,600,6,600,6,600,4,600,13,600,11,600,9,600,4,600,6,600,13,600,4,600,0,0,0.75
